geometry_id,layer_type,wkt,sa2_code,sa2_name,year,floor_index,building_category,consents_total,polygon_fill_color_hex,polygon_line_color_hex,polygon_line_width_m,polygon_extrude_elevation_m,base_elevation_m,valid_from,valid_to,timestamp,tooltip_html
tower_175201_2023,polygon,"POLYGON Z ((175.220065 -37.729894 480.0, 175.221655 -37.729894 480.0, 175.221655 -37.728636 480.0, 175.220065 -37.728636 480.0, 175.220065 -37.729894 480.0))",175201,Te Rapa North,2023,4,Townhouses,53,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Te Rapa North</strong><br><span>Year: 2023</span><br><span>Consents issued: 53</span><br><span>Dominant type: Townhouses</span></div>
tower_179202_2019,polygon,"POLYGON Z ((175.318694 -37.780053 0.0, 175.320285 -37.780053 0.0, 175.320285 -37.778796 0.0, 175.318694 -37.778796 0.0, 175.318694 -37.780053 0.0))",179202,Ruakura,2019,0,Houses,34,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Ruakura</strong><br><span>Year: 2019</span><br><span>Consents issued: 34</span><br><span>Dominant type: Houses</span></div>
tower_179202_2020,polygon,"POLYGON Z ((175.318694 -37.780053 120.0, 175.320285 -37.780053 120.0, 175.320285 -37.778796 120.0, 175.318694 -37.778796 120.0, 175.318694 -37.780053 120.0))",179202,Ruakura,2020,1,Houses,52,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Ruakura</strong><br><span>Year: 2020</span><br><span>Consents issued: 52</span><br><span>Dominant type: Houses</span></div>
tower_179202_2021,polygon,"POLYGON Z ((175.318694 -37.780053 240.0, 175.320285 -37.780053 240.0, 175.320285 -37.778796 240.0, 175.318694 -37.778796 240.0, 175.318694 -37.780053 240.0))",179202,Ruakura,2021,2,Houses,65,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Ruakura</strong><br><span>Year: 2021</span><br><span>Consents issued: 65</span><br><span>Dominant type: Houses</span></div>
tower_179202_2022,polygon,"POLYGON Z ((175.318694 -37.780053 360.0, 175.320285 -37.780053 360.0, 175.320285 -37.778796 360.0, 175.318694 -37.778796 360.0, 175.318694 -37.780053 360.0))",179202,Ruakura,2022,3,Houses,82,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Ruakura</strong><br><span>Year: 2022</span><br><span>Consents issued: 82</span><br><span>Dominant type: Houses</span></div>
tower_179202_2023,polygon,"POLYGON Z ((175.318694 -37.780053 480.0, 175.320285 -37.780053 480.0, 175.320285 -37.778796 480.0, 175.318694 -37.778796 480.0, 175.318694 -37.780053 480.0))",179202,Ruakura,2023,4,Townhouses,102,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Ruakura</strong><br><span>Year: 2023</span><br><span>Consents issued: 102</span><br><span>Dominant type: Townhouses</span></div>
tower_178600_2019,polygon,"POLYGON Z ((175.218437 -37.817953 0.0, 175.220029 -37.817953 0.0, 175.220029 -37.816695 0.0, 175.218437 -37.816695 0.0, 175.218437 -37.817953 0.0))",178600,Temple View,2019,0,Houses,39,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Temple View</strong><br><span>Year: 2019</span><br><span>Consents issued: 39</span><br><span>Dominant type: Houses</span></div>
tower_178600_2020,polygon,"POLYGON Z ((175.218437 -37.817953 120.0, 175.220029 -37.817953 120.0, 175.220029 -37.816695 120.0, 175.218437 -37.816695 120.0, 175.218437 -37.817953 120.0))",178600,Temple View,2020,1,Houses,55,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Temple View</strong><br><span>Year: 2020</span><br><span>Consents issued: 55</span><br><span>Dominant type: Houses</span></div>
tower_178600_2021,polygon,"POLYGON Z ((175.218437 -37.817953 240.0, 175.220029 -37.817953 240.0, 175.220029 -37.816695 240.0, 175.218437 -37.816695 240.0, 175.218437 -37.817953 240.0))",178600,Temple View,2021,2,Houses,71,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Temple View</strong><br><span>Year: 2021</span><br><span>Consents issued: 71</span><br><span>Dominant type: Houses</span></div>
tower_178600_2022,polygon,"POLYGON Z ((175.218437 -37.817953 360.0, 175.220029 -37.817953 360.0, 175.220029 -37.816695 360.0, 175.218437 -37.816695 360.0, 175.218437 -37.817953 360.0))",178600,Temple View,2022,3,Houses,84,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Temple View</strong><br><span>Year: 2022</span><br><span>Consents issued: 84</span><br><span>Dominant type: Houses</span></div>
tower_178600_2023,polygon,"POLYGON Z ((175.218437 -37.817953 480.0, 175.220029 -37.817953 480.0, 175.220029 -37.816695 480.0, 175.218437 -37.816695 480.0, 175.218437 -37.817953 480.0))",178600,Temple View,2023,4,Townhouses,97,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Temple View</strong><br><span>Year: 2023</span><br><span>Consents issued: 97</span><br><span>Dominant type: Townhouses</span></div>
tower_181301_2019,polygon,"POLYGON Z ((175.315270 -37.825909 0.0, 175.316862 -37.825909 0.0, 175.316862 -37.824651 0.0, 175.315270 -37.824651 0.0, 175.315270 -37.825909 0.0))",181301,Peacocke,2019,0,Houses,20,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Peacocke</strong><br><span>Year: 2019</span><br><span>Consents issued: 20</span><br><span>Dominant type: Houses</span></div>
tower_181301_2020,polygon,"POLYGON Z ((175.315270 -37.825909 120.0, 175.316862 -37.825909 120.0, 175.316862 -37.824651 120.0, 175.315270 -37.824651 120.0, 175.315270 -37.825909 120.0))",181301,Peacocke,2020,1,Houses,20,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Peacocke</strong><br><span>Year: 2020</span><br><span>Consents issued: 20</span><br><span>Dominant type: Houses</span></div>
tower_181301_2021,polygon,"POLYGON Z ((175.315270 -37.825909 240.0, 175.316862 -37.825909 240.0, 175.316862 -37.824651 240.0, 175.315270 -37.824651 240.0, 175.315270 -37.825909 240.0))",181301,Peacocke,2021,2,Houses,25,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Peacocke</strong><br><span>Year: 2021</span><br><span>Consents issued: 25</span><br><span>Dominant type: Houses</span></div>
tower_181301_2022,polygon,"POLYGON Z ((175.315270 -37.825909 360.0, 175.316862 -37.825909 360.0, 175.316862 -37.824651 360.0, 175.315270 -37.824651 360.0, 175.315270 -37.825909 360.0))",181301,Peacocke,2022,3,Houses,32,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Peacocke</strong><br><span>Year: 2022</span><br><span>Consents issued: 32</span><br><span>Dominant type: Houses</span></div>
tower_181301_2023,polygon,"POLYGON Z ((175.315270 -37.825909 480.0, 175.316862 -37.825909 480.0, 175.316862 -37.824651 480.0, 175.315270 -37.824651 480.0, 175.315270 -37.825909 480.0))",181301,Peacocke,2023,4,Houses,35,#2c7fb8cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Peacocke</strong><br><span>Year: 2023</span><br><span>Consents issued: 35</span><br><span>Dominant type: Houses</span></div>
tower_175401_2019,polygon,"POLYGON Z ((175.211359 -37.755270 0.0, 175.212949 -37.755270 0.0, 175.212949 -37.754012 0.0, 175.211359 -37.754012 0.0, 175.211359 -37.755270 0.0))",175401,Burbush-Baverstock,2019,0,Houses,17,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Burbush-Baverstock</strong><br><span>Year: 2019</span><br><span>Consents issued: 17</span><br><span>Dominant type: Houses</span></div>
tower_175401_2020,polygon,"POLYGON Z ((175.211359 -37.755270 120.0, 175.212949 -37.755270 120.0, 175.212949 -37.754012 120.0, 175.211359 -37.754012 120.0, 175.211359 -37.755270 120.0))",175401,Burbush-Baverstock,2020,1,Houses,20,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Burbush-Baverstock</strong><br><span>Year: 2020</span><br><span>Consents issued: 20</span><br><span>Dominant type: Houses</span></div>
tower_175401_2021,polygon,"POLYGON Z ((175.211359 -37.755270 240.0, 175.212949 -37.755270 240.0, 175.212949 -37.754012 240.0, 175.211359 -37.754012 240.0, 175.211359 -37.755270 240.0))",175401,Burbush-Baverstock,2021,2,Houses,24,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Burbush-Baverstock</strong><br><span>Year: 2021</span><br><span>Consents issued: 24</span><br><span>Dominant type: Houses</span></div>
tower_175401_2022,polygon,"POLYGON Z ((175.211359 -37.755270 360.0, 175.212949 -37.755270 360.0, 175.212949 -37.754012 360.0, 175.211359 -37.754012 360.0, 175.211359 -37.755270 360.0))",175401,Burbush-Baverstock,2022,3,Houses,32,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Burbush-Baverstock</strong><br><span>Year: 2022</span><br><span>Consents issued: 32</span><br><span>Dominant type: Houses</span></div>
tower_175401_2023,polygon,"POLYGON Z ((175.211359 -37.755270 480.0, 175.212949 -37.755270 480.0, 175.212949 -37.754012 480.0, 175.211359 -37.754012 480.0, 175.211359 -37.755270 480.0))",175401,Burbush-Baverstock,2023,4,Houses,34,#2c7fb8cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Burbush-Baverstock</strong><br><span>Year: 2023</span><br><span>Consents issued: 34</span><br><span>Dominant type: Houses</span></div>
